id_proposal;title_ca;title_es;title_en;authors_ids;authors_nicknames;comments;created_at;published_at;endorsements_ids;endorsements_nicknames;number_of_comments
4749;Millora del manteniment de les instal·lacions i entorn de la Piscina Municipal de Trinitat Vella;;;9264;suportdecidim_santan;;2016/03/12T:09:10:48;2018/04/04T:14:22:48;;;0
4750;Arranjament de les voreres de la Via de Bàrcino;;;9264;suportdecidim_santan;;2016/03/12T:09:13:12;2018/04/04T:14:22:48;13759;ang_ext;0
4751;Intervenció de manteniment de l'espai públic i de l'enllumenat al Carrer Torrent de la Perera (Trinitat Vella);;;9264;suportdecidim_santan;;2016/03/12T:09:15:42;2018/04/04T:14:22:48;;;0
4752;Major vigilància dels comportaments incívics dels propietaris d'animals;;;9264;suportdecidim_santan;;2016/03/12T:09:18:39;2018/04/04T:14:22:48;;;0
4753;Avinguda Meridiana 127;;;11811;apaytuse;6608;2016/03/12T:10:45:16;2018/04/04T:14:22:48;;;1
4754;Plaça de l'oca - Clot;;;11811;apaytuse;16960;2016/03/12T:10:51:36;2018/04/04T:14:22:48;;;1
4755;Donald Trump persona non grata;;;10634;joanag;9379;2016/03/12T:11:35:33;2018/04/04T:14:22:48;;;1
4756;Espais lliures de químics perjudicials;;;11818;anonim_2_3_4_5_6_123;"4943;4947;4950;4958;5005;5006;5112;5943";2016/03/12T:12:25:44;2018/04/04T:14:22:48;;;8
4757;No a la moratoria canina;;;1126;arturo;"4979;4991;9309;11760";2016/03/12T:12:57:10;2018/04/04T:14:22:48;;;4
4758;;Ampliar la red Bicing en el barrio de Roquetes -Nou Barris-;;11844;gabriel_2;;2016/03/12T:15:07:31;2018/04/04T:14:22:48;;;0
4759;Escultures musicals generada per l'acció del vent, dels vents...;;;31291;associacio_de_vei_15;;2016/03/12T:18:43:17;2018/04/04T:14:22:48;;;0
4760;Matriculació i ràtios transparents en les escoles publiques ;;;7328;associacio_de_vein_4;15626;2016/03/12T:19:42:30;2018/04/04T:14:22:48;;;1
4761;Protecció de la projecció internacional de Barcelona.;;;512;solidaritat_catalana;;2016/03/12T:19:51:11;2018/04/04T:14:22:48;;;0
4762;Creació de nous equipaments educatius: FP, Escola de Música elemental i Escola Oficial d'Idiomes;;;7328;associacio_de_vein_4;"15628;15629;15630";2016/03/12T:19:53:17;2018/04/04T:14:22:48;;;3
4763;Millora en el manteniment d'equipaments escolars i atenció a contaminacions acústiques.;;;7328;associacio_de_vein_4;15633;2016/03/12T:20:00:31;2018/04/04T:14:22:48;;;1
4764;Habitatges de lloguer a preus assequibles ;;;7328;associacio_de_vein_4;"6144;8453";2016/03/12T:20:05:18;2018/04/04T:14:22:48;;;2
4765;Podem ser la capital dels esports electrònics;;;11880;futurista;;2016/03/12T:20:27:38;2018/04/04T:14:22:48;;;0
4766;Més pàrquings per bicicletes al carrer;;;7141;reig_marina;5061;2016/03/12T:22:02:46;2018/04/04T:14:22:48;;;2
4767;Reducció contaminació acústica ;;;7141;reig_marina;"5958;6130";2016/03/12T:22:24:07;2018/04/04T:14:22:48;;;3
4768;Pisos de lloguer públic a Trinxant-Meridiana;;;7328;associacio_de_vein_4;;2016/03/12T:23:01:44;2018/04/04T:14:22:48;;;0
4769;Habitatge públic al carrer Bolívia;;;7328;associacio_de_vein_4;;2016/03/12T:23:07:33;2018/04/04T:14:22:48;;;0
4770;Que els habitatges protegits a la futura Plaça de les Glòries siguin pel veïnat;;;7328;associacio_de_vein_4;11054;2016/03/12T:23:14:40;2018/04/04T:14:22:48;;;1
4771;Alchemika ja !;;;7328;associacio_de_vein_4;"6788;7284";2016/03/12T:23:28:07;2018/04/04T:14:22:48;;;2
4772;Futura residència a la plaça de les Glòries, prevista i acordada;;;7328;associacio_de_vein_4;"6004;6500;12724";2016/03/12T:23:37:29;2018/04/04T:14:22:48;;;3
4773;Habilitar locals i baixos com a centres d'atenció social a Trinxant-Meridiana i a plaça de les Glòries ;;;7328;associacio_de_vein_4;;2016/03/12T:23:43:19;2018/04/04T:14:22:48;;;0
4774;Atenció real a les persones en risc d'exclusió i en especial a gent gran del barri;;;7328;associacio_de_vein_4;8010;2016/03/12T:23:50:57;2018/04/04T:14:22:48;;;1
4775;Preus assequibles dels poliesportius minicipals;;;7328;associacio_de_vein_4;6076;2016/03/12T:23:54:39;2018/04/04T:14:22:48;;;2
4776;Pla de mobilitat Sagrera-AVE, sostenible i pacificat;;;7328;associacio_de_vein_4;"11409;17716";2016/03/13T:00:00:17;2018/04/04T:14:22:48;33396;Daniel79;2
4777;Acabar amb les obres d'accessibilitat entre l'estació d'Aragó-Clot i la línea de metro.;;;7328;associacio_de_vein_4;"7280;11052;16763;16764";2016/03/13T:00:04:54;2018/04/04T:14:22:48;;;4
4778;Complir amb el Pla d'equipaments públics aprovat;;;7328;associacio_de_vein_4;;2016/03/13T:00:22:42;2018/04/04T:14:22:48;;;0
4779;Que la T12 sigui vàlida per als nens escolaritzats a Barcelona encara que visquin fora de la Zona 1;;;11925;salvador_2;4987;2016/03/13T:08:24:44;2018/04/04T:14:22:48;;;1
4780;Mesures en suport de les llengües d'origen (I);;;11926;john_stone;"5129;13688;13953";2016/03/13T:10:00:01;2018/04/04T:14:22:48;;;3
4781;Mesures en suport de les llengües d'origen (II);;;11926;john_stone;"5072;5130;5131;8507;13689;13951";2016/03/13T:10:03:51;2018/04/04T:14:22:48;;;7
4782;Mesures en suport de les llengües d'origen (III) ;;;11926;john_stone;;2016/03/13T:10:10:17;2018/04/04T:14:22:48;;;0
4783;Mesures en suport de les llengües d'origen (IV);;;11926;john_stone;;2016/03/13T:10:15:00;2018/04/04T:14:22:48;;;0
4784;;Millorar la mobilitat i la seguretat  dels motoristes.;;11766;chico;;2016/03/13T:12:54:45;2018/04/04T:14:22:48;;;0
4785;;Millorar la mobilitat i la seguretat dels motoristes.;;11752;borisvg;;2016/03/13T:12:57:17;2018/04/04T:14:22:48;;;0
4786;Estudi arquitectònic de Costa i Font (Freser-Trinxant);;;7328;associacio_de_vein_4;;2016/03/13T:13:03:30;2018/04/04T:14:22:48;;;0
4787;Torre del Fang;;;7328;associacio_de_vein_4;;2016/03/13T:13:27:24;2018/04/04T:14:22:48;;;0
4788;Observatori  i  Oficina d'atenció municipal  dels serveis de salut a Barcelona i Àrea metropolitana;;;244;elva;;2016/03/13T:13:29:09;2018/04/04T:14:22:48;;;0
4789;Biblioteca del Clot, al Clot;;;7328;associacio_de_vein_4;6396;2016/03/13T:13:31:55;2018/04/04T:14:22:48;;;1
4790;Acabar la remodelació de Trinxant-Meridiana;;;7328;associacio_de_vein_4;12302;2016/03/13T:13:38:42;2018/04/04T:14:22:48;;;1
4791;Apartamentos turísticos ;;;9317;cecilia_illa_malvehy;6901;2016/03/13T:13:39:57;2018/04/04T:14:22:48;;;1
4792;Millores a la zona del carrer Verneda i entorns  més  ecològics.;;;7328;associacio_de_vein_4;;2016/03/13T:13:51:05;2018/04/04T:14:22:48;;;0
4793;Millores de carrers i eliminació de barreres arquitectòniques;;;7328;associacio_de_vein_4;;2016/03/13T:13:56:26;2018/04/04T:14:22:48;;;0
4794;Futur Parc de les Glòries integrat en el projecte Lineal;;;7328;associacio_de_vein_4;"6360;16804";2016/03/13T:15:07:44;2018/04/04T:14:22:48;;;2
4795;Inauguració i col·locació de la placa a la plaça Margarida Fort;;;7440;inma_vicente_molina;8330;2016/03/13T:15:59:14;2018/04/04T:14:22:48;;;2
4796;Restaurar el recorregut de la linia 22 d'autobus;;;9966;monsan;;2016/03/13T:17:01:17;2018/04/04T:14:22:48;;;0
4797;;Ayudas para rehabilitación interior de viviendas ;;11971;_2_3_4_5_6_7_8_9__20;"5028;6980";2016/03/13T:17:45:07;2018/04/04T:14:22:48;;;3
4798;Prioritzar els equipaments acordats a la Plaça de les Glòries;;;7328;associacio_de_vein_4;;2016/03/13T:18:00:54;2018/04/04T:14:22:48;;;0
4799;Gestion de los casals de barri por las asociaciones de vecinos;;;10192;eli_rolando;8576;2016/03/13T:18:04:38;2018/04/04T:14:22:48;;;1
4800;Parc Canòpia Urbana més social i més verd a Pl. de les Glòries;;;7328;associacio_de_vein_4;"6359;16806";2016/03/13T:18:14:41;2018/04/04T:14:22:48;;;2
4801;Unitat de mesura per a contaminació ambiental a la Plaça de les Glòries ;;;7328;associacio_de_vein_4;;2016/03/13T:18:21:13;2018/04/04T:14:22:48;;;0
4802;Policia de Barrio en El Polvorin;;;9993;rosa_sielva;;2016/03/13T:18:22:14;2018/04/04T:14:22:48;;;0
4803;Increment del transport públic a la Plaça de les Glòries;;;7328;associacio_de_vein_4;;2016/03/13T:18:28:45;2018/04/04T:14:22:48;;;0
4804;Substitució dels Call Centers al serveis socials;;;9630;olfequir;8528;2016/03/13T:18:47:59;2018/04/04T:14:22:48;;;1
4805;Habitatges protegits a la Plaça de les Glòries;;;7328;associacio_de_vein_4;11051;2016/03/13T:18:48:20;2018/04/04T:14:22:48;;;1
4806;Punt Verd a Camp de l'Arpa;;;7328;associacio_de_vein_4;;2016/03/13T:18:51:05;2018/04/04T:14:22:48;;;0
4807;Creació d'aules ambientals al Parc del Clot;;;7328;associacio_de_vein_4;;2016/03/13T:18:57:31;2018/04/04T:14:22:48;;;0
4808;Pacificació del trànsit a les vies principals del Clot-Camp de l'Arpa;;;7328;associacio_de_vein_4;;2016/03/13T:19:01:23;2018/04/04T:14:22:48;;;0
4809;Espai digital de connexió al servei dels Consells de Salut;;;9630;olfequir;;2016/03/13T:19:02:21;2018/04/04T:14:22:48;;;0
4810;Eliminar cablejat elèctric aeri de molts indrets del Districte de Sant Martí;;;7328;associacio_de_vein_4;7275;2016/03/13T:19:06:23;2018/04/04T:14:22:48;;;1
4811;Pacificació de la Meridiana;;;7328;associacio_de_vein_4;"16443;16444;16445";2016/03/13T:19:15:29;2018/04/04T:14:22:48;28941;osanchez;3
4812;Recuperem el Parc de Sant Martí per a les persones (i els nens);;;11990;rogertorrell;8024;2016/03/13T:19:16:46;2018/04/04T:14:22:48;;;1
4813;Comerç de barri i de proximitat;;;7328;associacio_de_vein_4;7922;2016/03/13T:19:22:41;2018/04/04T:14:22:48;;;1
4814;Biblioteca virtual sobre experiencias de participación ciudadana en salud;;;9630;olfequir;8646;2016/03/13T:19:24:19;2018/04/04T:14:22:48;;;1
4815;Evitar massificació turística al barri;;;7328;associacio_de_vein_4;6594;2016/03/13T:19:29:39;2018/04/04T:14:22:48;;;1
4816;Protecció del patrimoni;;;7328;associacio_de_vein_4;"7503;14263";2016/03/13T:19:41:08;2018/04/04T:14:22:48;;;2
4817;Recuperació de solars abandonats per a usos socials i comunitaris;;;7328;associacio_de_vein_4;"6398;8005;16935";2016/03/13T:19:58:41;2018/04/04T:14:22:48;;;3
4818;Els veïns i les veïnes volem elegir al regidor o regidora ;;;7328;associacio_de_vein_4;;2016/03/13T:20:07:56;2018/04/04T:14:22:48;;;0
4819;Reconeixement de la unitat del barri del Clot-Camp de l'Arpa;;;7328;associacio_de_vein_4;;2016/03/13T:20:18:55;2018/04/04T:14:22:48;;;0
4820;ILUMINACIO al carrer Bailen;;;12017;trini_2_3;;2016/03/13T:20:33:39;2018/04/04T:14:22:48;;;0
4821;Mobilitat, cicle de vida i convivència;;;9289;suport_decidim_hg_i_;;2016/03/14T:08:20:31;2018/04/04T:14:22:48;;;0
4822;Neteja de les voreres;;;9289;suport_decidim_hg_i_;;2016/03/14T:08:23:00;2018/04/04T:14:22:48;;;0
4823;Tenir cura del paviment;;;9289;suport_decidim_hg_i_;;2016/03/14T:08:24:09;2018/04/04T:14:22:48;;;0
4824;Els “arcorques” dels arbres a nivell de les voreres;;;9289;suport_decidim_hg_i_;"5035;5094";2016/03/14T:08:26:01;2018/04/04T:14:22:48;;;2
4825;Les motos que és situin segons la normativa;;;9289;suport_decidim_hg_i_;"15027;18418";2016/03/14T:08:27:38;2018/04/04T:14:22:48;;;2
4826;Que les bicicletes circulen pel carrer no per les voreres;;;9289;suport_decidim_hg_i_;"5037;5089;5179;5322;15018;15020;15030;15031";2016/03/14T:08:29:22;2018/04/04T:14:22:48;;;14
4827;Augmentar les senyales del camp del Barça;;;9289;suport_decidim_hg_i_;5070;2016/03/14T:08:34:05;2018/04/04T:14:22:48;;;1
4828;Eliminar les barreres d’arbustos;;;9289;suport_decidim_hg_i_;;2016/03/14T:08:36:14;2018/04/04T:14:22:48;;;0
4829;Seguretat personal dels vigilants de zona blava.;;;512;solidaritat_catalana;"5077;18423";2016/03/14T:08:43:45;2018/04/04T:14:22:48;;;3
4830;Pista Coberta d'Atletisme al barri del Bon Pastor;;;2416;german_alonso;"5075;5187;5201;5284;6774;6785;6819";2016/03/14T:09:06:59;2018/04/04T:14:22:48;;;7
4831;Connectar el Parc de Can Miralletes amb el carrer Rogent;;;81;francesc;5052;2016/03/14T:09:08:58;2018/04/04T:14:22:48;;;1
4832;NO connectar les línies de TRAM per la Diagonal. No seguir afavorint la privatització del transport públic;;;12081;eduard_saavedra;"5617;6529;6567";2016/03/14T:09:31:11;2018/04/04T:14:22:48;;;3
4833;Re-ubicar parada taxis Park Güell a la Ctra. del Carmel;;;4788;lauragsa;;2016/03/14T:09:34:05;2018/04/04T:14:22:48;;;0
4834;Habitatges/Residència per a gent gran amb estades transitòries per necessitats sociosanitàries puntuals;;;11214;abd_associacio_benes;10741;2016/03/14T:09:40:21;2018/04/04T:14:22:48;;;1
4835;Xec pels cuidadors i cuidadores de persones depenents;;;11214;abd_associacio_benes;;2016/03/14T:09:43:17;2018/04/04T:14:22:48;;;0
4836;Mejora de carriles bici;;;11288;alexgt9;;2016/03/14T:10:32:56;2018/04/04T:14:22:48;;;0
4837;Remodelació de l'accés des de metro L5 i L3 Estació de Sants al bestíbul de l'estació de tren. ;;;10067;margarita_lopez_carr;"5499;7956;16606;16609;16793;16801;16836;18269;18329";2016/03/14T:10:42:51;2018/04/04T:14:22:48;;;9
4838;prohibició de circular en determinats horaris vehícles privats de fora de Barcelona per la ciutat.;;;7555;german_aguilar;;2016/03/14T:11:04:06;2018/04/04T:14:22:48;;;0
4839;Vincular els professionals que ofereixen formació en l’àmbit de la salut i les entitats del barri per coordinar actuacions;;;10703;suport_decidim_bar_2;5074;2016/03/14T:11:15:04;2018/04/04T:14:22:48;;;1
4840;Uso de centros cívicos fuera de horarios para alternativas al ocio nocturno habitual;;;942;carlos_rincon_sanche;10815;2016/03/14T:11:22:28;2018/04/04T:14:22:48;;;2
4841;Plataners dels carrers de Barcelona;;;12132;_2_3_4_5_6_7_8_9__21;10940;2016/03/14T:11:36:35;2018/04/04T:14:22:48;;;1
4842;aparcar a les boreres quan juga el barça;;;12142;ferranf75;;2016/03/14T:11:52:57;2018/04/04T:14:22:48;;;0
4843;Control sobre los animales;;;9289;suport_decidim_hg_i_;11650;2016/03/14T:11:58:52;2018/04/04T:14:22:48;;;1
4844;Educar els amos de gossos;;;12145;miquel_marti;"7119;8046;8408;14890;14893;14895;14898;14903";2016/03/14T:12:01:41;2018/04/04T:14:22:48;;;8
4845;Frecuencia de autobuses;;;9289;suport_decidim_hg_i_;;2016/03/14T:12:06:32;2018/04/04T:14:22:48;;;0
4846;Impulsar accions formatives gratuïtes i de qualitat a demanda d’escoles i col•lectius.;;;10703;suport_decidim_bar_2;14776;2016/03/14T:12:13:44;2018/04/04T:14:22:48;;;1
4847;Creació d'una colònia model de gats ferals  que sigui referent de Gràcia i de la resta de la ciutat a nivell nacional i internacional. ;;;31360;gats_de_gracia;"5088;5421;5492;5656;6153;6487;8083;11642";2016/03/14T:12:13:45;2018/04/04T:14:22:48;;;8
4848;Poner más bancos;;;9289;suport_decidim_hg_i_;"16045;18452;18453";2016/03/14T:12:21:42;2018/04/04T:14:22:48;;;3
4849;Poner una valla;;;9289;suport_decidim_hg_i_;;2016/03/14T:12:27:58;2018/04/04T:14:22:48;;;0
4850;Asistencia a la tercera edad;;;9289;suport_decidim_hg_i_;17581;2016/03/14T:12:32:18;2018/04/04T:14:22:48;;;1
4851;Posar una plataforma;;;9289;suport_decidim_hg_i_;15879;2016/03/14T:12:37:41;2018/04/04T:14:22:48;;;1
4852;Mas control ambiente;;;9289;suport_decidim_hg_i_;;2016/03/14T:12:45:40;2018/04/04T:14:22:48;;;0
4853;Revisió límit de velocitat al Passeig d'Andreu Nin;;;12166;oriol_estape;;2016/03/14T:12:46:51;2018/04/04T:14:22:48;;;0
4854;Tarja Rosa per a tots els majors de 65 anys residents;;;12157;zia;13172;2016/03/14T:12:48:25;2018/04/04T:14:22:48;;;1
4855;Transparencia en denuncias por incivismos de orines/excrementos de perros.;;;889;dcc;;2016/03/14T:12:50:00;2018/04/04T:14:22:48;;;0
4856;Mes control molestias veïns;;;9289;suport_decidim_hg_i_;;2016/03/14T:12:50:31;2018/04/04T:14:22:48;;;0
4857;Acotar i racionalitzar els horaris de les terrasses entre setmana ;;;2759;sergi_romero;6672;2016/03/14T:12:58:38;2018/04/04T:14:22:48;;;1
4858;Ascensors i facilitats ;;;9289;suport_decidim_hg_i_;15877;2016/03/14T:13:01:24;2018/04/04T:14:22:48;;;1
4859;Mejorar entorno puente Vallcarca y Plaza Mons;;;10156;charles;14479;2016/03/14T:13:04:44;2018/04/04T:14:22:48;;;1
4860;Recogida subterranea;;;9289;suport_decidim_hg_i_;;2016/03/14T:13:04:45;2018/04/04T:14:22:48;;;0
4861;Reforma del Parc infantil de la Plaça Salvador Seguí;;;31341;associacio_de_vei_18;18089;2016/03/14T:13:09:22;2018/04/04T:14:22:48;;;1
4862;Construir residencia;;;9289;suport_decidim_hg_i_;;2016/03/14T:13:11:14;2018/04/04T:14:22:48;;;0
4863;Sinistralitat incorporació B-23 amb Diagonal ;;;11236;toni_caparros;16251;2016/03/14T:13:12:25;2018/04/04T:14:22:48;;;1
4864;Impulsar la candidatura olímpica Barcelona-Pirineus 2026;;;12172;albertgs12;;2016/03/14T:13:12:30;2018/04/04T:14:22:48;;;0
4865;Regulació efectiva dels clubs de cànnabis de Barcelona (mitjançà ordenança municipal).;;;9606;miquel12;"5106;8680;8681";2016/03/14T:13:17:06;2018/04/04T:14:22:48;;;3
4866;Brigada asistentes de auxilio para ayudar a la gente que duerme en la calle.;;;400;marianoanibal;;2016/03/14T:13:17:25;2018/04/04T:14:22:48;;;0
4867;Reurbanització de la plaça d'Urquinaona;;;12172;albertgs12;"5120;5142";2016/03/14T:13:18:49;2018/04/04T:14:22:48;;;2
4868;Detectar i atendre els hàbits de salut dels joves;;;10703;suport_decidim_bar_2;;2016/03/14T:13:23:54;2018/04/04T:14:22:48;;;0
4869;Treure el quiosc de la plaça Ferran Reyes o donar-li algun ús. ;;;9264;suportdecidim_santan;;2016/03/14T:13:27:48;2018/04/04T:14:22:48;;;0
4870;Substituir els matolls de la plaça Ferran Reyes per un altre tipus de tanca;;;9264;suportdecidim_santan;;2016/03/14T:13:29:33;2018/04/04T:14:22:48;;;0
4871;Detectar i atendre els temes de salut mental dels joves;;;10703;suport_decidim_bar_2;;2016/03/14T:13:30:15;2018/04/04T:14:22:48;;;0
4872;Augmentar la vigilància policial i oferir més serveis pensats per als joves.;;;9264;suportdecidim_santan;;2016/03/14T:13:31:12;2018/04/04T:14:22:48;;;0
4873;Mesura de la contaminacio;;;9563;josep_viver;;2016/03/14T:13:31:19;2018/04/04T:14:22:48;;;0
4874;Posar “pipicans”al barri de Navas;;;9264;suportdecidim_santan;;2016/03/14T:13:32:01;2018/04/04T:14:22:48;;;0
4875;Habilitar un espai per jugar a pilota a la plaça Ferran Reyes;;;9264;suportdecidim_santan;;2016/03/14T:13:33:08;2018/04/04T:14:22:48;;;0
4876;Donar un ús al solar buit del passatge del Doctor Torent, a la cantonada amb el carrer Navas de Tolosa;;;9264;suportdecidim_santan;;2016/03/14T:13:34:07;2018/04/04T:14:22:48;;;0
4877;Incrementar equipaments d'atenció a la dona al districte de Sants Montjuïc;;;11610;consellsectorialdone;"18570;18571";2016/03/14T:13:34:42;2018/04/04T:14:22:48;;;2
4878;Adequar la durada dels semàfors en verd per als vianants en els creuaments de la Meridiana.;;;9264;suportdecidim_santan;;2016/03/14T:13:34:53;2018/04/04T:14:22:48;;;0
4879;Reduir el trànsit al carrer Coll i Vehí.;;;9264;suportdecidim_santan;;2016/03/14T:13:35:32;2018/04/04T:14:22:48;;;0
4880;Arreglar els paviments del carrer Bofarull;;;9264;suportdecidim_santan;;2016/03/14T:13:36:25;2018/04/04T:14:22:48;;;0
4881;Reobrir el passatge que comunica el carrer de Palència amb la Meridiana. ;;;9264;suportdecidim_santan;16969;2016/03/14T:13:37:13;2018/04/04T:14:22:48;;;1
4882;Donar un ús a les naus municipals del carrer Espronceda;;;9264;suportdecidim_santan;13136;2016/03/14T:13:38:02;2018/04/04T:14:22:48;17201;irmabarna;1
4883;Reactivar el comerç de proximitat al barri de Navas;;;9264;suportdecidim_santan;;2016/03/14T:13:39:22;2018/04/04T:14:22:48;;;0
4884;Potenciar el C/Bofarull com a eix comercial;;;9264;suportdecidim_santan;;2016/03/14T:13:40:13;2018/04/04T:14:22:48;;;0
4885;Fer accessible la zona amb bancs per seure de la Plaça Islàndia. ;;;9264;suportdecidim_santan;;2016/03/14T:13:41:05;2018/04/04T:14:22:48;;;0
